id,price_doc
30474,5633311.5
30475,8309280.5
30476,5613214.0
30477,6557856.0
30478,5242676.0
30479,9707738.0
30480,4396144.5
30481,4379271.0
30482,5167682.5
30483,4999657.0
30484,6657654.5
30485,5270019.5
30486,3636265.25
30487,4168968.5
30488,6181378.5
30489,6231574.0
30490,23832358.0
30491,20399000.0
30492,5967417.5
30493,13956828.0
30494,7023635.5
30495,11877044.0
30496,9226390.0
30497,8923002.0
30498,4764800.5
30499,8270514.0
30500,11534548.0
30501,7225161.5
30502,3124047.25
30503,7204764.5
30504,5979744.0
30505,12207864.0
30506,3357671.25
30507,4859064.5
30508,5682650.0
30509,8397390.0
30510,9457394.0
30511,6891446.5
30512,6907157.0
30513,4352121.5
30514,3557891.5
30515,9815198.0
30516,6100437.0
30517,11815378.0
30518,8184417.5
30519,4667799.0
30520,7387079.0
30521,6195012.5
30522,7920755.0
30523,6985070.5
30524,10867018.0
30525,10324076.0
30526,4972929.5
30527,5314791.0
30528,6955195.0
30529,6917015.5
30530,6617889.0
30531,15221994.0
30532,4914874.5
30533,12328572.0
30534,7412898.5
30535,9696244.0
30536,5996044.5
30537,12735428.0
30538,5189295.5
30539,8904490.0
30540,9891048.0
30541,5552809.5
30542,2308619.0
30543,6411768.0
30544,7405134.0
30545,8161840.5
30546,4198453.0
30547,10123964.0
30548,4682154.5
30549,5215648.0
30550,12835194.0
30551,5195812.5
30552,1942854.375
30553,6990714.5
30554,12030726.0
30555,6477025.0
30556,9487092.0
30557,7847353.5
30558,9541024.0
30559,6750023.5
30560,6364252.5
30561,7299174.0
30562,12907382.0
30563,5054396.5
30564,7862877.0
30565,7271026.5
30566,7578505.5
30567,2098924.25
30568,10549572.0
30569,10579412.0
30570,6973945.5
30571,7959761.5
30572,5055501.0
30573,6724186.0
30574,6663493.5
30575,8100766.5
30576,5160453.0
30577,4371175.0
30578,3292664.75
30579,7921834.5
30580,4970084.0
30581,5868724.5
30582,14873322.0
30583,7195275.5
30584,4766271.5
30585,2551295.75
30586,9208088.0
30587,6098968.5
30588,8729988.0
30589,7577812.5
30590,11499198.0
30591,5235307.0
30592,6751537.0
30593,8794632.0
30594,6782159.5
30595,5767346.5
30596,6971477.5
30597,6709384.0
30598,9873178.0
30599,11732058.0
30600,5014741.5
30601,6396786.0
30602,1968177.5
30603,12792690.0
30604,4883174.0
30605,6907441.0
30606,22616446.0
30607,6738275.5
30608,9113378.0
30609,6335811.0
30610,3374982.25
30611,5689185.0
30612,7852271.0
30613,9773210.0
30614,17451832.0
30615,8299943.5
30616,5893588.5
30617,9992230.0
30618,4957474.5
30619,4433128.5
30620,2645421.5
30621,9026526.0
30622,8069308.5
30623,6543426.5
30624,7131313.0
30625,8584254.0
30626,6308919.0
30627,8294247.0
30628,6660507.0
30629,5316462.5
30630,5203759.5
30631,6354736.5
30632,4189129.0
30633,6335940.0
30634,12033098.0
30635,9905396.0
30636,5627593.0
30637,9863494.0
30638,6205460.0
30639,7711486.0
30640,4657088.0
30641,9067934.0
30642,6831745.0
30643,8400660.0
30644,9874236.0
30645,8067389.5
30646,5465645.0
30647,4796686.0
30648,25355986.0
30649,2284999.75
30650,5096313.0
30651,3426850.75
30652,4503071.0
30653,7512708.5
30654,4693246.0
30655,14279902.0
30656,4150720.25
30657,6723097.5
30658,11057122.0
30659,4719237.5
30660,9107870.0
30661,6837408.5
30662,8578786.0
30663,17642872.0
30664,12247882.0
30665,6371677.0
30666,2885140.75
30667,4221380.0
30668,9426432.0
30669,5388148.5
30670,2641620.25
30671,8350925.0
30672,16726784.0
30673,11303932.0
30674,12567838.0
30675,2178485.25
30676,7302818.5
30677,4477837.0
30678,20715530.0
30679,6181477.0
30680,5430152.5
30681,2453250.25
30682,9227534.0
30683,9960350.0
30684,5078058.5
30685,7037499.5
30686,9560096.0
30687,5235650.0
30688,4594278.0
30689,16088530.0
30690,27631322.0
30691,4721598.5
30692,6250549.0
30693,11841130.0
30694,5496358.5
30695,7910677.5
30696,6548980.5
30697,13429252.0
30698,8449578.0
30699,6465675.5
30700,5109086.5
30701,9874236.0
30702,6744742.5
30703,4000612.5
30704,12333860.0
30705,9829208.0
30706,26675008.0
30707,3798741.75
30708,15616906.0
30709,6128624.5
30710,8092904.0
30711,4978349.5
30712,4185564.5
30713,6215797.0
30714,7435269.0
30715,4155197.25
30716,9960350.0
30717,6996620.5
30718,9829268.0
30719,14574752.0
30720,7865882.0
30721,4557565.0
30722,7893105.0
30723,6536679.0
30724,12786714.0
30725,7030036.5
30726,12216842.0
30727,9926756.0
30728,11262836.0
30729,3444992.75
30730,6603461.0
30731,6725115.5
30732,5092657.5
30733,10118530.0
30734,7338967.0
30735,5667280.5
30736,5003638.5
30737,7127550.0
30738,6765398.0
30739,4647940.0
30740,7182329.0
30741,11796736.0
30742,4452338.5
30743,5089793.5
30744,9562832.0
30745,7262142.5
30746,5831656.0
30747,17470116.0
30748,16644706.0
30749,5150552.5
30750,6746422.0
30751,3082152.0
30752,7574685.0
30753,10568276.0
30754,6051809.5
30755,5098606.5
30756,6166121.5
30757,5302619.0
30758,12265778.0
30759,6181347.5
30760,4513408.0
30761,10354268.0
30762,6975672.0
30763,12603474.0
30764,6256824.5
30765,6206191.0
30766,3639816.75
30767,10008744.0
30768,4411613.5
30769,8011753.5
30770,6342490.5
30771,2764033.25
30772,9082050.0
30773,8432552.0
30774,6285255.0
30775,12089826.0
30776,6068780.5
30777,6336944.0
30778,9878944.0
30779,6802254.0
30780,8066181.5
30781,6898946.0
30782,5673745.0
30783,5743149.0
30784,3677028.25
30785,5799483.0
30786,4290629.0
30787,6596470.0
30788,5901017.0
30789,8041422.0
30790,6909469.0
30791,10714614.0
30792,7484970.0
30793,11226702.0
30794,12748832.0
30795,11476650.0
30796,12561126.0
30797,15241490.0
30798,3012558.5
30799,11417066.0
30800,15841188.0
30801,6376531.5
30802,22399462.0
30803,2966660.25
30804,3707109.25
30805,15853018.0
30806,7370812.0
30807,6250449.5
30808,10928276.0
30809,5162513.5
30810,11959590.0
30811,4540491.0
30812,5650281.0
30813,5436805.5
30814,2788199.75
30815,4032433.75
30816,9231770.0
30817,1955331.0
30818,8216731.5
30819,8407646.0
30820,5624591.5
30821,26831162.0
30822,9589176.0
30823,7694100.5
30824,3688287.25
30825,5662125.5
30826,10801806.0
30827,5506185.0
30828,5957068.0
30829,5931480.5
30830,9201640.0
30831,6700138.0
30832,6435521.5
30833,5310776.0
30834,4301534.0
30835,8315305.0
30836,6994096.0
30837,5404497.0
30838,4474712.5
30839,5988923.0
30840,11658146.0
30841,11142940.0
30842,7671821.0
30843,5755679.0
30844,7071472.5
30845,10652502.0
30846,4427573.5
30847,6201484.0
30848,8587218.0
30849,4547545.0
30850,4164846.5
30851,4969488.5
30852,6810169.0
30853,4509258.5
30854,6278175.5
30855,7301364.5
30856,9411434.0
30857,2427813.5
30858,4382072.0
30859,5959812.5
30860,6076882.0
30861,9124702.0
30862,6633470.0
30863,5372045.5
30864,6661056.5
30865,10202960.0
30866,7149584.0
30867,6024946.0
30868,8881888.0
30869,5403527.5
30870,5491589.0
30871,8891522.0
30872,4762214.5
30873,3606558.5
30874,4890228.5
30875,6264152.5
30876,4814150.5
30877,11013440.0
30878,5615127.5
30879,10748002.0
30880,6210948.0
30881,1846589.25
30882,10995656.0
30883,3520425.5
30884,5737275.0
30885,5254289.5
30886,7400965.0
30887,5880254.0
30888,4390818.5
30889,5147177.5
30890,7458930.0
30891,3492848.25
30892,3578203.25
30893,4162812.0
30894,5596985.5
30895,4377631.5
30896,6744152.5
30897,7722254.0
30898,6668781.0
30899,6582374.0
30900,3285558.5
30901,6816604.0
30902,2016526.5
30903,7365630.0
30904,8061486.5
30905,5719301.0
30906,5959769.5
30907,13244434.0
30908,4057110.0
30909,13128684.0
30910,6997352.0
30911,4003060.5
30912,6437258.0
30913,20470412.0
30914,5924652.0
30915,8325377.0
30916,5720989.0
30917,8646652.0
30918,6894813.5
30919,4892600.0
30920,4904919.0
30921,3885087.25
30922,5594266.5
30923,3351756.25
30924,5343392.5
30925,14443722.0
30926,6902833.0
30927,8050948.0
30928,4622689.0
30929,5321009.0
30930,11288916.0
30931,11471278.0
30932,5029278.5
30933,4298289.5
30934,14090854.0
30935,6605314.5
30936,7178420.0
30937,8652170.0
30938,2538822.5
30939,9907172.0
30940,6459423.0
30941,6313263.0
30942,3597574.5
30943,6842820.5
30944,5079534.0
30945,3647637.0
30946,14442940.0
30947,6851840.0
30948,8620400.0
30949,6274014.5
30950,6414313.5
30951,17234512.0
30952,7772093.0
30953,10259232.0
30954,4840418.0
30955,6572856.5
30956,7248010.5
30957,5914451.0
30958,30385724.0
30959,8608842.0
30960,7960443.0
30961,10050072.0
30962,11734826.0
30963,3433195.5
30964,4723388.5
30965,6737867.5
30966,13796816.0
30967,12194560.0
30968,3509033.75
30969,3428713.5
30970,6235197.5
30971,10623720.0
30972,3590314.5
30973,5445915.5
30974,4979811.5
30975,7840504.0
30976,5202191.5
30977,6480320.0
30978,8227387.5
30979,3355478.0
30980,7167115.5
30981,5749556.0
30982,6508508.0
30983,3829680.75
30984,5726155.0
30985,3457124.75
30986,9803720.0
30987,8832574.0
30988,6342287.5
30989,7658180.5
30990,13569870.0
30991,9959856.0
30992,2725956.5
30993,7718407.0
30994,5041177.5
30995,7228825.0
30996,5702865.0
30997,7160597.0
30998,5685547.5
30999,7233872.5
31000,8556010.0
31001,6312402.0
31002,9049108.0
31003,9846080.0
31004,4224651.0
31005,2700463.75
31006,7654353.0
31007,4464306.0
31008,5605644.5
31009,7019292.0
31010,6332819.5
31011,4145902.5
31012,5857453.0
31013,7071786.0
31014,18017708.0
31015,8256556.5
31016,4084433.25
31017,9519194.0
31018,5722375.5
31019,4542789.5
31020,7169105.0
31021,12118288.0
31022,20615688.0
31023,9743280.0
31024,4766682.5
