id,price_doc
30474,5761131.129679628
30475,8603898.797494695
30476,5726814.071097433
30477,6029264.054985034
30478,5303969.265890471
30479,9628456.791077588
30480,4397049.881896582
30481,4549352.739635878
30482,5210997.160002617
30483,4960387.313034807
30484,6923881.092260354
30485,5249991.808947693
30486,3878655.8773258617
30487,3623817.419232094
30488,6389257.553515591
30489,6494916.281848516
30490,24777301.361138493
30491,20217050.551378034
30492,5811564.096759035
30493,13876626.26270461
30494,6754127.487343481
30495,11488917.331567727
30496,9097170.480544938
30497,8900755.873067165
30498,4769670.296787395
30499,8096620.645595816
30500,11348690.621282937
30501,7327173.338290764
30502,2879046.873501798
30503,6806264.313530554
30504,6290129.145331652
30505,13214662.007099384
30506,3178966.8449231074
30507,4888387.035194296
30508,5727228.594399947
30509,7696276.880670214
30510,9533646.684658032
30511,6883731.248934163
30512,6567868.174732489
30513,4416053.513324185
30514,3219815.5387662905
30515,10194422.079014933
30516,6244243.83554949
30517,12196500.192241441
30518,8481551.297877198
30519,4609756.359857216
30520,7575955.179578073
30521,5983403.99535328
30522,8014053.705854812
30523,7082609.85025581
30524,11605036.460751517
30525,11839221.08487963
30526,5009516.215054658
30527,5416469.7328940695
30528,6895439.954095768
30529,6977255.701862167
30530,6513935.957642524
30531,15226859.118101465
30532,4962540.9404465975
30533,11378862.446839998
30534,7116351.9418714475
30535,9812240.010814302
30536,6205765.236553355
30537,12515887.240559282
30538,5287438.308045945
30539,10212663.208504725
30540,10229643.934653375
30541,6661461.0134845115
30542,2079363.3001516683
30543,6250083.984920689
30544,7147294.949105519
30545,8877277.441547137
30546,4247270.987108378
30547,10228048.966819339
30548,4747806.822803809
30549,5333819.152029842
30550,12880084.889132587
30551,5263459.60792098
30552,1650958.2014071837
30553,6799127.463727
30554,10779598.523053536
30555,6581458.016099409
30556,9290064.796220146
30557,7593167.365438785
30558,9671489.359908568
30559,6998743.053813649
30560,6333616.216869958
30561,7043216.985397025
30562,13122292.748552497
30563,5283975.355126597
30564,7549834.951071722
30565,7095785.168320217
30566,7349431.871919258
30567,1786559.3997643073
30568,10125947.879469786
30569,10065774.666870913
30570,7148250.24646258
30571,7862926.295221438
30572,5069326.982786233
30573,6763617.335538079
30574,6466849.161536832
30575,8120153.259730259
30576,4916124.85146109
30577,4440157.938156384
30578,3297610.7261251886
30579,7235925.607257783
30580,4785677.314010978
30581,5961460.562560072
30582,13829911.380272621
30583,7143374.337210045
30584,4503544.232394538
30585,2731378.996496571
30586,9191669.168442808
30587,6202243.366616392
30588,8553062.354053576
30589,7914812.1980388425
30590,13026737.762695936
30591,5810290.016253086
30592,6934324.133632814
30593,8029891.336652747
30594,8056462.385552822
30595,5680938.230121673
30596,7044420.575899755
30597,6763617.335538079
30598,10150270.086849244
30599,11178479.357389938
30600,5877130.846693785
30601,6179744.430514232
30602,1527858.5892366827
30603,13073429.49915672
30604,4843743.191140474
30605,6880648.626405318
30606,23478454.66599891
30607,7299819.008683275
30608,9142688.085011799
30609,6506956.395234213
30610,2926913.7940461026
30611,5779817.293070343
30612,7641262.063381553
30613,9205878.690584298
30614,17357048.077775847
30615,7819094.664339038
30616,5864084.935650214
30617,9867184.338099744
30618,5284253.632825873
30619,4670462.455838635
30620,2494017.3247979884
30621,9524621.86006676
30622,7816202.996072646
30623,6610200.577934478
30624,6893901.273055347
30625,8535928.022823285
30626,6586202.414151908
30627,7527088.247868695
30628,6687907.389766952
30629,5681615.249779459
30630,5141653.408402833
30631,6280774.490650691
30632,4481751.774458972
30633,6273215.752917421
30634,12148232.425559428
30635,10088844.887626028
30636,5766738.767249163
30637,9953649.269809816
30638,6439240.226246074
30639,7821550.76751091
30640,4761512.394026762
30641,8581038.994659636
30642,6889945.416158264
30643,8087588.456377343
30644,10150270.086849244
30645,7761052.4592255475
30646,5440346.906372607
30647,4888519.072439132
30648,23757948.580853026
30649,2064315.5256211488
30650,5377970.09210593
30651,3296866.372732985
30652,4483000.604814514
30653,7850353.298453195
30654,4713959.522228143
30655,13097124.661134407
30656,4247360.151702002
30657,6696539.258892515
30658,10728256.55055948
30659,4841329.171552613
30660,8877321.629310349
30661,7073336.732518871
30662,8403386.3010238
30663,19165447.016485333
30664,12618676.394507421
30665,6479481.07532269
30666,2442696.131073538
30667,4450507.343554418
30668,9014987.553508038
30669,5645502.800294372
30670,2710108.901047548
30671,7407243.669410285
30672,16108247.180742763
30673,10919339.167942993
30674,11050465.303185292
30675,1840881.021517579
30676,7186337.994172207
30677,4428982.642422125
30678,20729958.960772853
30679,6236302.137201715
30680,5319079.902774607
30681,2508923.8562996695
30682,9481806.021693438
30683,10060821.429032756
30684,4935596.925783221
30685,8073712.446639145
30686,9885227.674744684
30687,5174659.037298269
30688,4720336.763340289
30689,15439555.864233295
30690,25285435.387927208
30691,4621146.281869934
30692,5966069.767098934
30693,11749879.740202371
30694,6025587.001832028
30695,7295459.149379682
30696,7152278.697542083
30697,13306061.239034807
30698,7957905.78806664
30699,6366727.0547254225
30700,5193535.6289066365
30701,10150270.086849244
30702,6353107.228804894
30703,3916515.8476370266
30704,11755144.396562211
30705,9464442.334930286
30706,26675971.691731896
30707,3546304.4549084734
30708,14628643.075556891
30709,6571744.59886475
30710,7575756.860688419
30711,4772553.022292185
30712,4264296.953109839
30713,6465123.73459236
30714,7338357.050741826
30715,4176317.5384201524
30716,10060821.429032756
30717,6937626.642888118
30718,8765940.059596656
30719,14547977.261723608
30720,7989569.476676908
30721,5239286.797264762
30722,7897164.973128411
30723,6427276.915401199
30724,13365817.824151967
30725,6995165.94917267
30726,12839158.603681384
30727,10146177.458304124
30728,11215094.179659162
30729,3104557.5449203365
30730,6424282.142353979
30731,6647064.745438971
30732,4516590.669482909
30733,9862574.081471281
30734,7414872.8971467735
30735,5798479.784445053
30736,6194108.609826964
30737,7301915.297211849
30738,6792487.726259583
30739,4633856.050286213
30740,7015664.336899882
30741,12212548.767004237
30742,4206316.295237965
30743,5078836.820683236
30744,9677700.896908669
30745,6757025.468147474
30746,5981682.250722408
30747,15924150.438305164
30748,17050084.10345821
30749,5052736.05583449
30750,6799719.790171963
30751,3248827.1725166333
30752,7542385.104612082
30753,10204437.972009674
30754,6014712.603723451
30755,4855398.765777265
30756,7096019.784301081
30757,5586648.38200946
30758,10985862.793369206
30759,5956587.809576338
30760,4150808.836993969
30761,10336001.776525693
30762,7171348.347592103
30763,12233201.28585789
30764,6325412.548211711
30765,6479928.213402813
30766,3454681.1278881896
30767,10148001.781671023
30768,4214462.625012996
30769,7685575.025256084
30770,6446755.302260932
30771,2515812.675979955
30772,8911543.999828517
30773,8281735.810766495
30774,5907167.478737208
30775,12927391.045919938
30776,6058552.125277853
30777,6604135.807433617
30778,9238537.65595644
30779,6747855.455191364
30780,8164041.703451074
30781,7045673.614613698
30782,5810807.118291628
30783,5921459.063867521
30784,3792816.6759055615
30785,5893955.863581591
30786,4330465.4982959535
30787,6301825.225418054
30788,6022065.131895063
30789,7662355.9338225275
30790,6720592.1313343
30791,10645833.747093715
30792,7504723.453190572
30793,13023937.10017997
30794,14867726.228863945
30795,11550212.071680507
30796,12186633.695969941
30797,15334380.571071701
30798,2885710.2829852225
30799,10267815.849531025
30800,14468239.390917778
30801,6470970.196501161
30802,20758319.088038217
30803,2921246.713414151
30804,3954169.608386535
30805,16219269.987902759
30806,7472105.519312842
30807,6270402.991371051
30808,10745302.506263347
30809,5061187.491593604
30810,11595024.776115175
30811,4568128.330642619
30812,5528960.205046467
30813,4890457.547527663
30814,2791096.65429852
30815,3809383.141774097
30816,8612119.299586544
30817,1646434.8736819453
30818,8052907.3747934485
30819,8740696.221727345
30820,5552795.294940991
30821,26200260.962244857
30822,9181838.443217717
30823,7564000.8114948
30824,3841525.005107696
30825,5437425.779597407
30826,11185014.937986927
30827,5799708.099053389
30828,5881737.947053446
30829,5828391.217826041
30830,9064158.013067098
30831,7304861.148092655
30832,6596054.181169005
30833,5363962.571167694
30834,4349554.348981179
30835,8252284.140540832
30836,6824403.390329121
30837,5400573.7111233175
30838,4597245.962420191
30839,6314522.89480393
30840,11842772.939370202
30841,13229267.114930583
30842,7616236.008059501
30843,5631325.366885691
30844,8411407.432136396
30845,10897687.163969066
30846,4217396.376863399
30847,6222839.07263163
30848,8660645.35426543
30849,4679508.848266711
30850,4345105.588106362
30851,5392592.559415533
30852,6741937.451189743
30853,4568451.848194707
30854,5967027.694679996
30855,7751508.428416534
30856,8866815.462561872
30857,2208403.1417165957
30858,4380737.495666517
30859,6219170.962240226
30860,6135796.0176862
30861,8964302.084924562
30862,6861703.648972932
30863,5745237.738132876
30864,6813784.649993413
30865,10570710.34127475
30866,7210890.60917413
30867,6240608.865980495
30868,9139632.816812562
30869,6029445.540441085
30870,4554106.726323706
30871,8820182.00080148
30872,5325521.548394618
30873,4013029.2119105835
30874,5310259.029194988
30875,7577800.446887364
30876,5145573.19414966
30877,10954338.629217833
30878,5964086.094649627
30879,10120618.378385592
30880,6525302.327491068
30881,1806798.8822146307
30882,10804046.1434808
30883,3772754.221674867
30884,6056043.228230778
30885,5551172.104632366
30886,7891748.775325444
30887,5541791.835799121
30888,4467874.66388308
30889,5677920.495534494
30890,7684689.606925032
30891,3605301.615885627
30892,3696114.776160699
30893,4470008.033574445
30894,5669145.522859106
30895,4538800.488399004
30896,6519223.342861855
30897,8184530.474834973
30898,7132767.246388716
30899,6732928.798395404
30900,3382578.6528447373
30901,7042058.178316198
30902,1931960.6477193132
30903,7676494.427817876
30904,8210399.989474958
30905,6061422.192797809
30906,6213819.943331517
30907,12772111.171656322
30908,4476654.8411685955
30909,13364039.808861619
30910,6953175.928398523
30911,4375369.484855477
30912,6839950.155530318
30913,22281200.351095505
30914,6385836.4717417825
30915,8989413.021871373
30916,5820718.342687566
30917,9128977.765213087
30918,7065952.543412702
30919,5071276.864115005
30920,5168539.577260386
30921,4174167.8449233426
30922,5999919.314918178
30923,3603611.6789771463
30924,5455822.606169947
30925,14784342.521375934
30926,7072623.8126744535
30927,8331948.974859462
30928,5523044.309657951
30929,5458243.270340364
30930,10615689.221113449
30931,11838795.501419442
30932,5277287.303574675
30933,4824264.506068916
30934,14533309.602006158
30935,7006972.860523005
30936,7411477.241495846
30937,9141004.578296293
30938,4420876.513968478
30939,10807335.45708154
30940,6754600.794967358
30941,6661032.314090655
30942,4061365.4670890304
30943,6975789.438942587
30944,5253218.063577878
30945,3895729.270234375
30946,13471325.560191022
30947,7589412.452543389
30948,8888610.132917097
30949,6355342.661003291
30950,6727425.964107333
30951,17383193.80597054
30952,7911375.880578204
30953,10380182.69467678
30954,4968312.5005746735
30955,7080952.750261893
30956,7090940.3970970465
30957,6085130.232851739
30958,28524577.795803532
30959,8682241.095819626
30960,7898149.925321564
30961,9843408.35191728
30962,11893308.587897502
30963,3902925.9448885224
30964,4777836.781424316
30965,7089324.3656523805
30966,13649756.250122728
30967,11824697.25350539
30968,3741827.9078347594
30969,3783431.7395824543
30970,6358361.334877386
30971,10680942.541051138
30972,3975494.6045912704
30973,5312039.526319692
30974,5294170.538368085
30975,8150204.509659419
30976,5445695.996244382
30977,6943389.699975313
30978,8019785.827695201
30979,3584064.984950859
30980,7602005.527208495
30981,6101157.3092791345
30982,6669776.579566289
30983,4211163.514863927
30984,6056043.228230778
30985,3759141.3036552286
30986,10247587.96521815
30987,9033808.346261088
30988,6557118.629663021
30989,8016063.490531834
30990,13865093.87139234
30991,9320424.14415227
30992,2689927.537911636
30993,8004892.31535363
30994,5114787.925244015
30995,7521580.768748413
30996,6025375.58351402
30997,7421586.6762079885
30998,6280168.313240084
30999,7241286.490318396
31000,8575585.10231568
31001,6538931.119571596
31002,10536562.49241923
31003,10143583.20011328
31004,4365268.377519538
31005,2851673.80915681
31006,7894608.18812963
31007,5148433.12741486
31008,5947884.143321939
31009,6974968.67192544
31010,6838902.987972613
31011,4358715.7733686995
31012,6136351.4034239985
31013,7449759.230829503
31014,16840132.29417672
31015,8306581.184635792
31016,4291216.924391394
31017,9966559.836760119
31018,5498819.9722793475
31019,4519923.887926664
31020,7652674.488646199
31021,12912485.752333913
31022,21889220.343934085
31023,10263426.63475892
31024,5000985.481573654
31025,6399609.951983862
31026,6459660.74363785
31027,4610906.718491901
31028,3648408.27880771
31029,9049613.70629704
31030,7343726.22915785
31031,9166981.828365922
31032,10273865.000831136
31033,8798239.364502883
31034,7598099.9877686305
31035,10272990.626329675
31036,7411494.4167092675
31037,27795149.604555212
31038,4453735.29954902
31039,9646009.980836
31040,5774814.72228283
31041,4279317.103795304
31042,3186047.369810741
31043,6782800.93402255
31044,9405444.573355155
31045,7759076.4971759105
31046,13978564.78139756
31047,8366685.583774096
31048,6141265.075845608
31049,4728795.822034571
31050,8003728.044068052
31051,6469679.61813377
31052,4016179.3021904044
31053,16986850.253678013
31054,6452703.741280085
31055,5915355.850484509
31056,12818230.262920346
31057,5962649.101793354
31058,7361142.416028342
31059,3092015.6786326678
31060,7008671.12480769
31061,6775606.60144296
31062,6234390.123939427
31063,3817342.897330827
31064,5229118.636842341
31065,11115875.15467486
31066,4494764.802569117
31067,8341561.889765418
31068,4346810.227701469
31069,4717288.949503127
31070,5327568.001096849
31071,3520794.361241338
31072,8871670.167873293
31073,1806798.8822146307
31074,7518638.602643196
31075,7164629.869590806
31076,6659625.507973123
31077,5933418.449932869
31078,4623725.152775538
31079,5431596.707408306
31080,6848449.283868934
31081,2963951.0418292326
31082,11590920.739475183
31083,5217304.1718523465
31084,9957022.909162028
31085,12394789.428458696
31086,3827636.05478048
31087,5124039.119746092
31088,8368919.402440927
31089,7048501.485654354
31090,34152430.98283109
31091,3235380.0475981454
31092,7150351.021705322
31093,6490936.28681753
31094,6641790.349987348
31095,5287897.94224212
31096,18221566.97825699
31097,11243336.056703476
31098,10625288.604033073
31099,22140167.907697767
31100,5032167.862232048
31101,4184047.2358678393
31102,6417133.874283998
31103,10957617.533598317
31104,5568324.938230395
31105,9543204.357904565
31106,4682512.785551522
31107,9405831.796348661
31108,7015657.793443183
31109,5674721.221688965
31110,9617238.896049794
31111,11261531.373710092
31112,6234606.115259728
31113,3691365.0489581134
31114,4827271.72980073
31115,5907309.002765994
31116,6449151.594867895
31117,6559588.217168639
31118,4080230.877649595
31119,3334341.8057197304
31120,5920444.918267424
31121,6140377.169357813
31122,5962470.583665973
31123,5397806.2966148965
31124,5964819.94467764
31125,13319879.73284968
31126,19583082.578456335
31127,5836368.605341713
31128,6452774.523977823
31129,5879190.055628794
31130,13080580.086551905
31131,7693923.105752675
31132,10093702.216648916
31133,11297191.28046139
31134,6691343.963474675
31135,10851518.43337804
31136,9775800.466357797
31137,4373473.965846949
31138,7314868.227382511
31139,4323299.962832394
31140,7389880.191309731
31141,7982704.0214570025
31142,9964428.028451793
31143,5248584.3991811415
31144,4232448.02821187
31145,6577571.186082044
31146,5877026.499198689
31147,15144372.467885118
31148,6591889.068543486
31149,2013304.8005584618
31150,8417767.791255945
31151,4799080.959043768
31152,8227421.666897767
31153,5812790.1600799635
31154,17251925.21117246
31155,6827260.795577848
31156,10721580.136928616
31157,4183234.535996391
31158,9640201.63593343
31159,6317787.235243467
31160,5956412.937938284
31161,3580944.8211792726
31162,4623789.689941122
31163,6239513.021688172
31164,6374297.330627546
31165,6326932.255698937
31166,5768896.560106564
31167,8257797.853447372
31168,12403628.938299669
31169,7048961.573189647
31170,5896789.965236797
31171,11530770.019306742
31172,5682584.867130984
31173,10869005.923407283
31174,10695642.441895956
31175,17803957.388982475
31176,5538821.044338201
31177,8328631.556364034
31178,4269487.93733854
31179,4738222.411897953
31180,4400579.0549312625
31181,9333648.01756486
31182,6959846.67719926
31183,8129474.547520587
31184,5349699.564743084
31185,4365268.377519538
31186,8910919.173768688
31187,3740469.764821923
31188,5388410.413951268
31189,5051909.468907619
31190,7909124.886697952
31191,13494540.203204842
31192,4115632.6357385553
31193,5550814.027455578
31194,10153419.913254729
31195,7980616.452334762
31196,5349409.667958968
31197,15492615.013376974
31198,5834471.004489135
31199,6829709.044181942
31200,10826273.992414398
31201,4086707.494492568
31202,3850770.026337319
31203,6520078.460305844
31204,3748727.919711625
31205,9217476.95582536
31206,6148197.096074759
